293,Nozipho Wood,Female,36,Kimberley,South Africa,-28.741008,24.789203,Occasional,2022-08-15
294,Olivia Buthelezi,Female,61,Miami,USA,25.765078,-80.169080,Dormant,2023-12-14
295,Liam Davies,Male,19,Cairns,Australia,-16.906289,145.766169,At Risk,2022-10-03
296,Olivia Roberts,Female,46,Coventry,UK,52.374174,-1.534673,Loyal,2024-08-24
297,Thabo Thomson,Male,62,Montreal,Canada,45.484981,-73.529697,High Value,2022-01-20
298,William Masondo,Male,34,Sheffield,UK,53.411679,-1.489416,Loyal,2024-01-01
299,Cooper Green,Male,19,Perth,Australia,-31.905664,115.840578,Loyal,2024-03-16
300,Samuel Jackson,Male,34,San Diego,USA,32.738219,-117.191871,At Risk,2024-09-01
301,Lungelo Hall,Male,43,Pretoria,South Africa,-25.778972,28.279143,New Customer,2021-02-03
302,Mason Taylor,Male,30,Atlanta,USA,33.735425,-84.371099,At Risk,2021-06-07
303,Victoria Smith,Female,54,East London,South Africa,-32.987771,27.945111,Champion,2022-11-06
304,Sipho Mitchell,Male,55,Dallas,USA,32.766741,-96.824474,High Value,2024-05-07
305,Ava Anderson,Female,61,Seattle,USA,47.560237,-122.355713,High Value,2021-11-15
306,Henry Hughes,Male,43,Cairns,Australia,-16.957966,145.826933,Champion,2023-06-16
307,Ethan Dlamini,Male,55,Nottingham,UK,52.990278,-1.142202,At Risk,2024-04-13
308,Tyler Garcia,Male,62,Kimberley,South Africa,-28.702767,24.769739,Champion,2022-04-22
309,Evelyn Thompson,Female,33,Bloemfontein,South Africa,-29.108769,26.195327,High Value,2021-04-27
310,Benjamin Phillips,Male,64,Gold Coast,Australia,-28.029976,153.431168,New Customer,2022-09-16
311,Lachlan Roberts,Male,29,Johannesburg,South Africa,-26.155951,28.029793,New Customer,2023-04-13
312,Daniel Thompson,Male,26,Johannesburg,South Africa,-26.241435,28.042971,High Value,2022-07-03
313,Dylan Johnson,Male,28,Gold Coast,Australia,-28.051700,153.444618,High Value,2024-03-12
314,Carter Ndlovu,Male,55,Seattle,USA,47.585278,-122.292582,At Risk,2022-04-10
315,Lauren Robertson,Female,22,Hamilton,Canada,43.272145,-79.896009,Occasional,2023-07-16
316,Lachlan Baker,Male,61,Quebec City,Canada,46.857262,-71.239703,High Value,2024-12-22
317,Jack Harris,Male,26,Soweto,South Africa,-26.301753,27.882744,High Value,2022-02-09
318,Lindiwe Masondo,Female,57,Cardiff,UK,51.444239,-3.163870,New Customer,2022-02-27
319,Benjamin Reddy,Male,50,San Jose,USA,37.336196,-121.844938,High Value,2024-09-21
320,Nozipho Green,Female,34,Chicago,USA,41.853590,-87.590260,New Customer,2022-05-12
321,Themba Walker,Male,44,Denver,USA,39.693446,-105.019461,Loyal,2022-01-16
322,Mia Naidoo,Female,30,Leeds,UK,53.844662,-1.531397,Champion,2022-08-11
323,Karabo Miller,Male,58,Edmonton,Canada,53.527991,-113.444252,At Risk,2023-02-14
324,William Thomson,Male,38,Sheffield,UK,53.368701,-1.505246,Loyal,2021-08-16
325,Sofia Vilakazi,Female,46,Bloemfontein,South Africa,-29.086774,26.209073,At Risk,2022-12-05
326,Aisha Khan,Female,47,Chicago,USA,41.852348,-87.585533,Dormant,2023-07-09
327,James Ndlovu,Male,41,Leicester,UK,52.614222,-1.169430,Dormant,2024-02-17
328,Jordan Smith,Male,21,Calgary,Canada,51.034493,-114.109533,High Value,2021-06-27
329,Evelyn Nelson,Female,23,East London,South Africa,-32.972793,27.864294,Champion,2023-04-09
330,Luna Masondo,Female,53,Liverpool,UK,53.432703,-2.982736,New Customer,2024-04-28
331,Jasmine Roberts,Female,56,Adelaide,Australia,-34.945476,138.602417,Occasional,2024-07-22
332,Themba Roberts,Male,55,Edmonton,Canada,53.522947,-113.509142,Loyal,2022-04-11
333,Ethan Harris,Male,40,Hamilton,Canada,43.228214,-79.919977,Loyal,2022-07-21
334,Tshepo Singh,Male,26,Port Elizabeth,South Africa,-33.956392,25.618141,Loyal,2023-05-22
335,Mpho Scott,Male,47,San Antonio,USA,29.384048,-98.515894,New Customer,2024-04-21
336,Brittany Ndlovu,Female,42,Leicester,UK,52.597450,-1.165409,High Value,2023-05-09
337,Lucas Govender,Male,41,Dallas,USA,32.812043,-96.833114,New Customer,2022-01-09
338,Samuel Taylor,Male,58,Benoni,South Africa,-26.176438,28.290038,Loyal,2022-05-26
339,Logan Lewis,Male,63,New York,USA,40.707876,-74.010678,Dormant,2024-12-01
340,Nora Zulu,Female,34,Montreal,Canada,45.470927,-73.584049,Dormant,2024-01-12
341,Thabo Mnguni,Male,37,Durban,South Africa,-29.891297,31.043221,Occasional,2021-05-11
342,Oliver Adams,Male,38,Cape Town,South Africa,-33.943759,18.450960,Loyal,2021-02-05
343,Kayla Roberts,Female,24,Philadelphia,USA,39.936032,-75.179128,At Risk,2021-04-06
344,Anisha Miller,Female,25,Durban,South Africa,-29.882417,30.973356,Loyal,2023-04-18
345,Destiny Zwane,Female,58,Austin,USA,30.233668,-97.701496,Occasional,2024-05-18
346,Carter Naidoo,Male,41,Phoenix,USA,33.470148,-112.083662,Occasional,2021-07-28
347,Chloe Robinson,Female,52,Toronto,Canada,43.672825,-79.404756,High Value,2024-05-24
348,Lindiwe Ntuli,Female,39,Bloemfontein,South Africa,-29.099169,26.196492,Loyal,2023-12-18
349,Yusuf Nkosi,Male,35,London,UK,51.475252,-0.114638,Dormant,2024-08-22
350,Brittany Davies,Female,55,Kimberley,South Africa,-28.750794,24.780016,Loyal,2021-04-09
351,Charlotte Hall,Female,60,San Diego,USA,32.734777,-117.141828,Champion,2023-10-23
352,Harry Thompson,Male,47,Leeds,UK,53.792818,-1.507042,At Risk,2024-11-18
353,Lerato Pillay,Female,22,Port Elizabeth,South Africa,-33.982596,25.562939,Dormant,2024-12-06
354,Mandla Phillips,Male,25,Chicago,USA,41.830603,-87.668384,High Value,2024-03-12
355,Palesa Buthelezi,Female,54,Philadelphia,USA,39.959126,-75.175982,Occasional,2024-05-26
356,Samuel Smith,Male,40,Sheffield,UK,53.400911,-1.465568,At Risk,2022-05-12
357,Cooper Campbell,Male,40,Soweto,South Africa,-26.285158,27.863973,Champion,2022-01-11
358,Phindile Stewart,Female,30,Liverpool,UK,53.389020,-2.966073,Occasional,2023-07-17
359,Hannah Evans,Female,52,Port Elizabeth,South Africa,-34.009080,25.579477,New Customer,2023-03-26
360,Musa Clarke,Male,42,Denver,USA,39.787743,-105.019775,New Customer,2021-08-12
361,Harper Ntuli,Female,36,Bloemfontein,South Africa,-29.083064,26.197492,Dormant,2022-01-16
362,Nhlanhla Hughes,Male,20,Leeds,UK,53.817934,-1.566087,Loyal,2021-01-27
363,Daniel Taylor,Male,42,Ottawa,Canada,45.391960,-75.662795,High Value,2024-03-15
364,James Adams,Male,62,Cape Town,South Africa,-33.949299,18.414075,Dormant,2022-03-03
365,Themba Scott,Male,28,Phoenix,USA,33.487283,-112.105901,Occasional,2024-02-19
366,Mpho Garcia,Male,64,Adelaide,Australia,-34.904650,138.631353,High Value,2023-04-19
367,Dylan Robertson,Male,44,New York,USA,40.673310,-73.961256,High Value,2022-12-24
368,Samantha Clarke,Female,60,Leeds,UK,53.793717,-1.571618,Champion,2024-08-05
369,Samantha Khan,Female,65,Coventry,UK,52.450544,-1.558235,Occasional,2021-06-28
370,Anisha Ndlovu,Female,23,San Antonio,USA,29.414438,-98.526861,Champion,2021-06-11
371,Siyanda Ntuli,Male,27,Kimberley,South Africa,-28.679808,24.794024,Dormant,2021-10-01
372,Nhlanhla Sithole,Male,38,Cape Town,South Africa,-33.969659,18.448052,Loyal,2024-11-24
373,Sipho Garcia,Male,52,Bristol,UK,51.433071,-2.596713,At Risk,2023-04-28
374,Madison Govender,Female,19,Sandton,South Africa,-26.097637,28.074483,Dormant,2021-10-01
375,Mia MacDonald,Female,53,Montreal,Canada,45.502350,-73.565694,Champion,2022-06-02
376,Brittany Anderson,Female,60,Halifax,Canada,44.652338,-63.622807,High Value,2023-10-16
377,Abigail Garcia,Female,39,Coventry,UK,52.438110,-1.533406,High Value,2021-08-23
378,Ntombifuthi Patel,Female,52,Calgary,Canada,51.084592,-114.085507,High Value,2022-03-22
379,Harry Lewis,Male,64,Houston,USA,29.710960,-95.372304,Dormant,2021-04-17
380,Connor Nelson,Male,33,Halifax,Canada,44.652972,-63.539366,New Customer,2022-09-10
381,Nozipho Adams,Female,29,Pietermaritzburg,South Africa,-29.573619,30.360504,Loyal,2022-08-27
382,Brittany Reddy,Female,24,Pretoria,South Africa,-25.764098,28.256209,Occasional,2024-06-15
383,Bongani Carter,Male,24,Perth,Australia,-31.977628,115.853174,At Risk,2021-05-06
384,Samantha Anderson,Female,27,Leeds,UK,53.820290,-1.539400,At Risk,2021-09-22
385,Tebogo Taylor,Male,61,Dallas,USA,32.770306,-96.819376,Champion,2022-11-12
386,James Patel,Male,64,Sheffield,UK,53.370932,-1.474179,Occasional,2022-12-26
387,Sophia Mokoena,Female,47,Vancouver,Canada,49.277112,-123.157767,Loyal,2024-04-12
388,Zanele Adams,Female,52,Atlanta,USA,33.785937,-84.344381,At Risk,2021-12-14
389,Cooper Scott,Male,40,Philadelphia,USA,39.948562,-75.188184,High Value,2022-08-12
390,Ashley Mitchell,Female,19,Calgary,Canada,51.094387,-114.089963,At Risk,2022-05-14
391,Carter Wood,Male,62,Belfast,UK,54.641745,-5.904044,Dormant,2021-05-12
392,Charlotte Dlamini,Female,45,Ottawa,Canada,45.382318,-75.719429,At Risk,2024-06-17
393,Fatima Evans,Female,21,London,UK,51.522041,-0.150141,Occasional,2022-02-26
394,Isabella Buthelezi,Female,27,Cardiff,UK,51.450855,-3.183767,Loyal,2023-01-05
395,Priya Johnson,Female,62,Gold Coast,Australia,-27.983225,153.384514,Occasional,2021-05-12
396,Musa Adams,Male,21,Ottawa,Canada,45.437572,-75.695430,High Value,2021-02-10
397,Arjun Govender,Male,53,Coventry,UK,52.392864,-1.523769,At Risk,2023-05-07
398,Neha Vilakazi,Female,60,Bristol,UK,51.447791,-2.539320,New Customer,2023-06-01
399,Bongani Davies,Male,44,Toronto,Canada,43.618875,-79.335008,Champion,2022-02-28
400,Ethan Harris,Male,40,San Antonio,USA,29.455966,-98.458941,Occasional,2023-07-26
401,Harper Thomson,Female,46,Pretoria,South Africa,-25.760258,28.231424,Champion,2022-05-09
402,Thandeka Brown,Female,22,Adelaide,Australia,-34.906450,138.553568,Loyal,2023-08-13
403,Hannah Sithole,Female,40,Rustenburg,South Africa,-25.666210,27.193738,High Value,2024-03-14
404,Mia Davies,Female,30,Benoni,South Africa,-26.156227,28.300313,Occasional,2021-09-25
405,Brianna Hall,Female,27,Miami,USA,25.790684,-80.174790,At Risk,2021-12-09
406,Mia Jones,Female,28,Denver,USA,39.752511,-104.967254,Champion,2023-07-22
407,Hazel Thomas,Female,56,Pietermaritzburg,South Africa,-29.635120,30.336986,Occasional,2024-10-12
408,William Walker,Male,46,Soweto,South Africa,-26.254573,27.845339,Loyal,2021-04-22
409,Dylan Mkhize,Male,45,Houston,USA,29.771201,-95.346544,High Value,2023-08-23
410,Palesa Buthelezi,Female,44,Manchester,UK,53.500229,-2.200416,Occasional,2022-04-11
411,Emma Phillips,Female,24,Sydney,Australia,-33.899312,151.216196,At Risk,2024-04-04
412,Charlotte Cele,Female,40,Polokwane,South Africa,-23.912608,29.427934,At Risk,2021-09-25
413,Nathan Walker,Male,20,Atlanta,USA,33.709009,-84.339056,Champion,2022-10-09
414,Nozipho Garcia,Female,55,Dallas,USA,32.824889,-96.800287,High Value,2023-04-15
415,Grace Murray,Female,33,Cape Town,South Africa,-33.938525,18.401091,At Risk,2022-06-04
416,Tyler Reddy,Male,27,Port Elizabeth,South Africa,-33.958525,25.573342,Dormant,2024-06-21
417,Tyler Anderson,Male,19,New York,USA,40.749810,-73.963172,Dormant,2024-11-11
418,Karabo Scott,Male,62,Edinburgh,UK,55.905936,-3.180988,Champion,2023-03-01
419,Chloe Davies,Female,36,Calgary,Canada,51.037660,-114.073643,Occasional,2021-02-01
420,Harry Mahlangu,Male,51,Los Angeles,USA,34.028556,-118.231915,High Value,2024-06-25
421,Mandla Williams,Male,60,Cape Town,South Africa,-33.910752,18.466224,At Risk,2022-12-16
422,Mason Taylor,Male,41,San Antonio,USA,29.437490,-98.535093,High Value,2024-03-10
423,Ella Masondo,Female,55,Canberra,Australia,-35.250524,149.112480,Dormant,2024-02-17
424,Nathan Hlongwane,Male,46,Durban,South Africa,-29.856274,31.061878,Champion,2023-11-21
425,Brianna Khumalo,Female,40,Perth,Australia,-31.943278,115.897014,Dormant,2022-11-24
426,Palesa Cele,Female,49,Bristol,UK,51.465488,-2.617371,At Risk,2022-05-08
427,Benjamin Khumalo,Male,19,Denver,USA,39.756879,-104.966513,At Risk,2022-08-21
428,Noah Clarke,Male,51,Birmingham,UK,52.463867,-1.901085,Dormant,2021-10-22
429,Elijah Johnson,Male,65,Edinburgh,UK,55.965518,-3.214573,High Value,2024-02-09
430,Mandla Thomson,Male,25,Sydney,Australia,-33.886138,151.220196,Loyal,2023-01-16
431,Emily Khumalo,Female,57,Austin,USA,30.310608,-97.787038,At Risk,2024-04-28
432,Ava Davies,Female,61,Cape Town,South Africa,-33.875932,18.394911,Dormant,2023-12-20
433,Ava Scott,Female,31,Sandton,South Africa,-26.069656,28.061579,Dormant,2024-05-28
434,Sibusiso Wilson,Male,35,Hobart,Australia,-42.845063,147.370315,New Customer,2022-10-28
435,Nhlanhla Miller,Male,18,Chicago,USA,41.843566,-87.599203,New Customer,2021-01-20
436,Lauren Pillay,Female,26,Hobart,Australia,-42.854163,147.280712,Occasional,2023-09-10
437,Charlotte Molefe,Female,33,Houston,USA,29.798237,-95.341089,Loyal,2021-06-12
438,Themba Wilson,Male,41,Toronto,Canada,43.682472,-79.365901,At Risk,2024-04-06
439,Ayanda Miller,Female,49,Coventry,UK,52.427481,-1.539134,Champion,2023-12-22
440,Henry Mokoena,Male,26,Melbourne,Australia,-37.837542,144.957496,Champion,2022-03-12
441,Fatima Ntuli,Female,36,Polokwane,South Africa,-23.918551,29.442917,Dormant,2021-03-11
442,Phindile Sithole,Female,20,Nelspruit,South Africa,-25.456807,30.940038,Dormant,2023-10-20
443,Lily Nelson,Female,39,Edinburgh,UK,55.904054,-3.192467,Occasional,2023-11-21
444,Ashley Murphy,Female,50,Darwin,Australia,-12.473676,130.871970,High Value,2022-04-14
445,Noah Lewis,Male,43,San Jose,USA,37.384334,-121.880527,Loyal,2023-06-24
446,Karabo Campbell,Male,26,Pretoria,South Africa,-25.782625,28.262024,Dormant,2024-04-06
447,Amelia Brown,Female,34,Canberra,Australia,-35.287979,149.126026,Dormant,2021-01-01
448,Zanele Anderson,Female,43,Port Elizabeth,South Africa,-33.960883,25.584335,Champion,2021-06-03
449,Owen Adams,Male,45,Nottingham,UK,52.926778,-1.173246,Occasional,2021-11-25
450,Hazel Molefe,Female,46,Pretoria,South Africa,-25.783624,28.217984,Occasional,2023-09-28
451,Nokukhanya Ndlovu,Female,19,London,UK,51.491897,-0.162491,Champion,2021-03-16
452,Elijah Smith,Male,45,Philadelphia,USA,39.929970,-75.167318,Dormant,2024-08-15
453,Lily Singh,Female,59,Nelspruit,South Africa,-25.458315,30.983129,At Risk,2022-12-22
454,Samantha MacKenzie,Female,38,Kimberley,South Africa,-28.716132,24.713072,Champion,2022-01-27
455,Thandeka Zwane,Female,56,Cardiff,UK,51.441222,-3.162379,Occasional,2022-08-27
456,Phindile Davies,Female,55,San Diego,USA,32.701792,-117.137765,High Value,2021-12-10
457,Jackson Zwane,Male,18,New York,USA,40.671041,-74.030257,At Risk,2023-08-15
458,Isabella Molefe,Female,57,Nottingham,UK,52.909110,-1.111506,At Risk,2021-01-09
459,Dylan Anderson,Male,22,Bloemfontein,South Africa,-29.070882,26.207457,New Customer,2024-10-15
460,Lily Evans,Female,53,Pretoria,South Africa,-25.701384,28.245861,At Risk,2023-05-02
461,Harper Phillips,Female,32,Pietermaritzburg,South Africa,-29.607006,30.397672,High Value,2024-03-08
462,Busisiwe Wilson,Female,48,Cardiff,UK,51.475760,-3.140093,High Value,2023-12-03
463,Nandi Moore,Female,57,Nelspruit,South Africa,-25.489397,30.945994,At Risk,2021-04-23
464,Priya Hughes,Female,57,Dallas,USA,32.762117,-96.819120,At Risk,2023-11-03
465,Aiden Sithole,Male,45,Newcastle,UK,54.975826,-1.579121,Champion,2023-04-01
466,Vikram Campbell,Male,65,Leeds,UK,53.811663,-1.580975,Dormant,2022-04-27
467,Destiny Zulu,Female,64,Coventry,UK,52.433119,-1.524568,High Value,2021-09-15
468,Sipho Khumalo,Male,49,Pretoria,South Africa,-25.737251,28.260839,Occasional,2022-12-21
469,Ethan Walker,Male,54,Benoni,South Africa,-26.235721,28.291209,Champion,2023-12-28
470,Charlotte Davies,Female,30,Durban,South Africa,-29.819147,31.006165,Occasional,2023-02-05
471,Lungelo Miller,Male,58,Durban,South Africa,-29.821511,31.036496,Champion,2023-06-16
472,Jasmine Scott,Female,62,Bloemfontein,South Africa,-29.110284,26.176820,Champion,2021-11-16
473,Sipho Khan,Male,31,Durban,South Africa,-29.874838,31.002310,At Risk,2022-05-11
474,Dylan Wilson,Male,55,Cardiff,UK,51.438255,-3.134704,Loyal,2024-10-13
475,Phindile Masondo,Female,46,Phoenix,USA,33.459273,-112.084052,Occasional,2022-07-27
476,Neha Majola,Female,52,Houston,USA,29.777448,-95.398379,Dormant,2021-12-01
477,Chloe Stewart,Female,65,London,UK,51.482056,-0.083776,Dormant,2021-07-16
478,Grace MacKenzie,Female,57,Adelaide,Australia,-34.967259,138.606019,High Value,2023-03-26
479,Thabo Miller,Male,46,Houston,USA,29.764773,-95.386847,Loyal,2024-02-08
480,Olivia Turner,Female,43,San Diego,USA,32.762279,-117.115480,Champion,2021-07-27
481,Sophia Brown,Female,22,Bloemfontein,South Africa,-29.093501,26.111242,New Customer,2021-02-28
482,Benjamin Ntuli,Male,57,Polokwane,South Africa,-23.948126,29.485871,Occasional,2023-06-13
483,Jennifer Jackson,Female,57,London,UK,51.553395,-0.129667,Occasional,2022-10-04
484,Tyler Evans,Male,32,Cairns,Australia,-16.943549,145.748566,Champion,2023-07-25
485,Lucas Khumalo,Male,47,San Antonio,USA,29.410440,-98.522097,New Customer,2024-12-14
486,Lauren Green,Female,27,Phoenix,USA,33.480294,-112.038429,At Risk,2023-05-14
487,Fatima Naidoo,Female,63,Newcastle,UK,54.940225,-1.621692,At Risk,2021-11-22
488,Olivia Patel,Female,28,San Diego,USA,32.667637,-117.140640,Dormant,2024-11-09
489,Mia Walker,Female,34,Bloemfontein,South Africa,-29.118957,26.185011,Dormant,2023-08-14
490,Lesedi Pillay,Male,27,Coventry,UK,52.367955,-1.548945,High Value,2022-06-27
491,Benjamin Moore,Male,42,Hamilton,Canada,43.282106,-79.836821,New Customer,2022-09-23
492,Amelia Adams,Female,53,Sandton,South Africa,-26.131705,28.102970,Champion,2023-01-25
493,Lesedi Thomas,Male,39,Dallas,USA,32.753605,-96.795197,At Risk,2021-04-23
494,Benjamin Reddy,Male,64,Vancouver,Canada,49.291786,-123.075271,Champion,2023-06-26
495,Olivia Perez,Female,39,Liverpool,UK,53.407651,-2.982795,New Customer,2021-05-17
496,Ella Smith,Female,63,Port Elizabeth,South Africa,-33.954024,25.638640,Champion,2022-12-13
497,Emma Khan,Female,55,San Diego,USA,32.745949,-117.137806,Loyal,2023-09-11
498,Henry Majola,Male,22,Polokwane,South Africa,-23.888060,29.455783,At Risk,2023-12-07
499,Ella Anderson,Female,28,Cairns,Australia,-16.941635,145.783163,Dormant,2021-05-27
500,Oliver Harris,Male,30,Birmingham,UK,52.442070,-1.874994,Dormant,2021-01-03
501,Jordan Dlamini,Male,56,Atlanta,USA,33.723697,-84.338615,Occasional,2024-02-19
502,Lucas Mokoena,Male,35,San Antonio,USA,29.404522,-98.528419,At Risk,2024-12-18
503,Mia Walker,Female,50,Rustenburg,South Africa,-25.711092,27.288805,High Value,2022-05-10
504,Phindile Masondo,Female,50,Belfast,UK,54.627919,-5.917317,Occasional,2021-10-22
505,James Masondo,Male,57,Atlanta,USA,33.728708,-84.388758,High Value,2022-04-06
506,Hannah Thomas,Female,65,Durban,South Africa,-29.873301,30.979151,Champion,2023-09-14
507,Dylan Brown,Male,48,Pietermaritzburg,South Africa,-29.553474,30.424405,Champion,2024-07-27
508,Thandeka Evans,Female,37,New York,USA,40.716551,-74.050864,Loyal,2021-01-25
509,Nomsa Martinez,Female,54,Philadelphia,USA,39.949008,-75.163770,At Risk,2023-05-22
510,Kabelo Perez,Male,29,Winnipeg,Canada,49.897603,-97.174400,Dormant,2021-07-16
511,Anisha Campbell,Female,27,Adelaide,Australia,-34.935373,138.563338,Occasional,2024-07-08
512,Leo Molefe,Male,36,Leeds,UK,53.805017,-1.527863,At Risk,2022-08-10
513,Nomsa Phillips,Female,40,Sandton,South Africa,-26.072973,28.063213,Occasional,2023-08-14
514,Elijah Johnson,Male,20,Sydney,Australia,-33.896615,151.181626,Champion,2022-10-18
515,Lucas MacKenzie,Male,64,Canberra,Australia,-35.275510,149.156794,Loyal,2024-12-13
516,Alexis Adams,Female,40,Seattle,USA,47.571179,-122.345464,New Customer,2024-10-04
517,Luna Thomson,Female,40,San Diego,USA,32.666908,-117.168478,Dormant,2023-09-26
518,Logan Vilakazi,Male,43,Ottawa,Canada,45.376573,-75.684189,New Customer,2023-03-20
519,Logan Walker,Male,29,Polokwane,South Africa,-23.918063,29.451034,Loyal,2022-11-24
520,Thandeka Thomson,Female,23,Kimberley,South Africa,-28.752396,24.766707,Champion,2021-12-02
521,Mason MacDonald,Male,56,Philadelphia,USA,39.953749,-75.136500,High Value,2024-06-11
522,Amelia Mahlangu,Female,25,Los Angeles,USA,34.101046,-118.284493,New Customer,2023-04-17
523,Ethan Turner,Male,51,Austin,USA,30.310593,-97.752510,Dormant,2021-04-05
